date_sk,merchant_sk,currency_code,transaction_count,succeeded_count,failed_count,total_amount,total_amount_usd,net_amount_usd,refund_count,dispute_count,fraud_count
20260722,34,EUR,1,1,0,65.83,71.07,68.71,0,0,0
20260722,51,NGN,1,1,0,16440.06,11.05,10.43,0,0,0
20260723,30,SGD,1,1,0,200.37,163.65,158.6,0,0,0
20260723,52,CAD,1,1,0,132.14,111.4,107.87,0,0,0
20260724,16,EUR,1,1,0,82.08,89.05,86.17,0,0,0
20260724,29,BRL,1,0,1,0.0,0.0,0.0,0,0,0
20260724,51,NGN,1,1,0,14538.09,9.75,9.17,0,0,0
20260725,3,AUD,1,1,0,97.72,66.05,63.83,0,0,0
20260725,21,SGD,1,1,0,148.77,121.34,117.52,0,0,0
20260725,22,NGN,1,1,0,42239.05,28.24,27.12,0,0,0
20260725,31,EUR,2,2,0,214.93,234.09,226.7,0,0,0
20260725,44,EUR,1,1,0,135.88,147.99,143.4,0,0,0
20260725,48,JPY,1,1,0,6602.0,44.07,42.49,0,0,0
20260725,52,CAD,1,1,0,217.91,184.56,178.91,0,0,0
20260726,19,NGN,1,0,1,0.0,0.0,0.0,0,0,0
20260727,32,EUR,1,1,0,30.3,33.07,31.81,0,0,0
20260727,44,EUR,1,0,1,0.0,0.0,0.0,0,0,0
20260727,53,NGN,1,1,0,85906.39,57.37,55.41,0,0,0
20260728,10,AUD,1,1,0,91.31,61.88,59.79,0,0,0
20260728,23,EUR,1,1,0,187.5,204.45,198.22,0,0,0
20260728,29,BRL,1,1,0,149.52,28.45,27.32,0,0,0
20260728,32,EUR,1,1,0,30.3,33.04,31.78,0,0,0
20260728,34,EUR,1,1,0,136.01,148.31,143.71,0,0,0
20260728,38,USD,1,1,0,63.73,63.73,61.58,0,0,0
20260729,19,NGN,1,0,1,0.0,0.0,0.0,0,0,0
20260729,20,NGN,1,1,0,50940.45,33.77,32.49,0,0,0
20260729,21,SGD,1,1,0,177.61,143.27,138.82,0,0,0
20260729,39,GBP,1,1,0,44.28,54.39,52.51,0,1,0
20260729,43,SGD,1,1,0,320.41,258.45,250.65,0,0,0
20260729,49,EUR,1,1,0,62.5,68.22,65.94,0,0,0
20260730,24,EUR,1,1,0,75.98,82.9,38.75,1,0,0
20260730,29,BRL,1,1,0,149.52,28.48,-1.13,1,0,0
20260731,29,BRL,1,1,0,149.52,28.61,27.48,0,0,0
20260731,41,EUR,1,1,0,76.22,83.18,80.47,0,0,0
20260731,45,USD,1,1,0,77.9,77.9,75.34,0,0,0
20260801,1,USD,1,1,0,169.96,169.96,164.73,0,0,0
20260801,16,EUR,1,1,0,26.85,29.36,28.21,0,0,0
20260801,29,BRL,1,1,0,149.52,28.65,27.52,0,0,0
20260801,32,EUR,1,1,0,30.3,33.13,7.02,1,0,0
20260801,51,NGN,1,1,0,16440.06,10.83,10.22,0,0,0
20260802,11,JPY,1,1,0,5584.0,37.14,35.76,0,0,0
20260802,42,GBP,1,1,0,83.41,102.7,99.42,0,0,0
20260802,43,SGD,1,1,0,205.34,165.17,160.08,0,0,0
20260803,2,NGN,1,1,0,34750.36,22.66,21.7,0,0,0
20260803,16,EUR,1,1,0,26.85,29.47,28.32,0,0,0
20260803,18,CAD,1,1,0,203.64,172.77,167.46,0,0,0
20260803,20,NGN,1,0,1,0.0,0.0,0.0,0,0,0
20260804,1,USD,1,1,0,136.28,136.28,132.03,0,0,0
20260804,20,NGN,1,1,0,73627.95,47.93,46.24,0,0,0
20260805,3,AUD,1,1,0,201.32,136.48,132.22,0,0,0
20260806,32,EUR,1,1,0,30.3,33.15,31.89,0,0,0
20260807,6,GBP,1,1,0,70.18,86.61,83.8,0,0,0
20260807,22,NGN,1,1,0,47100.88,30.79,29.6,0,0,0
20260807,26,NGN,1,1,0,50799.43,33.21,31.95,0,0,0
20260807,42,GBP,1,1,0,83.41,102.94,99.65,0,0,0
20260807,50,AUD,1,1,0,155.77,105.62,102.26,0,0,0
20260808,6,GBP,1,1,0,87.15,107.75,104.33,0,0,0
20260809,10,AUD,1,1,0,123.44,84.05,81.31,0,0,0
20260809,20,NGN,1,0,1,0.0,0.0,0.0,0,0,0
20260809,29,BRL,1,1,0,575.22,109.67,106.19,0,0,0
20260809,38,USD,1,1,0,23.2,23.2,22.23,0,0,0
20260809,52,CAD,1,1,0,76.02,64.35,62.18,0,0,0
20260811,4,GBP,1,1,0,67.09,82.64,79.94,0,0,0
20260811,23,EUR,2,1,1,36.97,40.58,39.1,0,0,0
20260811,50,AUD,1,1,0,88.96,60.76,58.7,0,0,0
20260812,4,GBP,1,1,0,13.52,16.7,15.92,0,0,0
20260812,32,EUR,1,0,1,0.0,0.0,0.0,0,0,0
20260812,41,EUR,2,2,0,152.44,167.38,161.92,0,0,0
20260813,6,GBP,1,1,0,31.96,39.45,38.01,0,0,0
20260813,13,GBP,1,1,0,34.03,42.01,40.49,0,0,0
20260813,15,GBP,1,1,0,63.28,78.12,75.55,0,0,1
20260813,27,USD,1,1,0,110.87,110.87,107.35,0,0,0
20260813,31,EUR,1,1,0,81.02,88.77,85.9,0,0,0
20260814,23,EUR,1,1,0,36.97,40.63,39.15,0,0,0
20260815,8,EUR,1,1,0,136.25,149.66,145.02,0,0,0
20260815,13,GBP,1,1,0,88.22,109.08,105.62,0,0,0
20260815,24,EUR,1,1,0,75.98,83.46,80.74,0,0,0
20260815,37,EUR,1,1,0,59.2,65.03,62.84,0,0,0
20260816,8,EUR,1,1,0,136.25,149.29,144.66,0,0,0
20260816,10,AUD,1,0,1,0.0,0.0,0.0,0,0,0
20260816,16,EUR,1,1,0,3.73,4.09,3.67,0,0,0
20260817,7,EUR,1,1,0,88.62,97.01,93.9,0,0,0
20260817,20,NGN,1,0,1,0.0,0.0,0.0,0,0,0
20260817,29,BRL,1,1,0,149.52,28.59,27.46,0,0,0
20260817,38,USD,1,1,0,23.2,23.2,22.23,0,0,0
20260818,19,NGN,1,1,0,73433.4,48.44,46.74,0,0,0
20260818,38,USD,1,1,0,63.73,63.73,61.58,0,0,0
20260818,50,AUD,1,1,0,141.29,96.41,93.31,0,0,0
20260819,18,CAD,1,1,0,239.24,201.34,195.2,0,0,0
20260819,42,GBP,2,2,0,136.42,167.12,161.68,0,0,0
20260819,51,NGN,1,1,0,16440.06,10.83,10.22,0,0,0
20260820,46,JPY,1,1,0,5430.0,36.11,34.76,0,0,0
20260820,50,AUD,1,1,0,182.63,124.87,120.95,0,0,0
20260821,29,BRL,1,1,0,149.52,28.82,27.68,0,0,0
20260821,44,EUR,1,0,1,0.0,0.0,0.0,0,0,0
20260821,51,NGN,1,1,0,16440.06,10.82,10.21,0,0,0
20260822,52,CAD,1,1,0,132.14,111.14,107.62,0,0,0
20260823,26,NGN,1,1,0,23581.83,15.49,14.74,0,0,0
20260823,30,SGD,1,0,1,0.0,0.0,0.0,0,0,0
20260823,42,GBP,1,1,0,101.8,124.74,120.82,0,0,0
20260825,20,NGN,1,1,0,63724.99,41.66,40.15,0,0,0
20260825,30,SGD,1,1,0,200.37,158.96,154.05,0,0,0
20260825,31,EUR,1,0,1,0.0,0.0,0.0,0,0,0
20260825,33,USD,1,1,0,144.32,144.32,139.83,0,0,0
20260826,9,EUR,1,1,0,44.67,48.51,46.8,0,0,0
20260826,32,EUR,1,1,0,30.3,32.9,31.65,0,0,0
20260826,40,JPY,1,1,0,7873.0,52.26,50.44,0,0,0
20260827,29,BRL,1,1,0,149.52,28.86,27.72,0,0,0
20260827,33,USD,1,1,0,22.83,22.83,21.87,0,0,0
20260827,38,USD,1,1,0,63.73,63.73,61.58,0,0,0
20260828,20,NGN,1,1,0,50940.45,33.33,32.06,0,0,0
20260829,24,EUR,1,1,0,75.98,81.93,79.25,0,0,0
20260829,26,NGN,1,1,0,46743.31,30.62,29.43,0,0,0
20260829,29,BRL,2,2,0,741.1,143.05,138.3,0,0,0
20260829,35,NGN,1,1,0,96964.16,63.51,61.37,0,0,0
20260829,40,JPY,1,1,0,10145.0,67.79,65.52,0,0,0
20260829,45,USD,1,1,0,81.29,81.29,78.63,0,0,0
20260830,11,JPY,1,1,0,5584.0,37.29,35.91,0,0,0
20260830,24,EUR,1,1,0,88.06,95.04,91.98,0,0,0
20260830,29,BRL,1,1,0,149.52,28.97,27.83,0,0,0
20260830,41,EUR,1,1,0,76.22,82.26,79.57,0,0,0
20260831,7,EUR,1,1,0,229.5,248.79,241.28,0,0,0
20260831,16,EUR,1,1,0,26.85,29.11,27.97,0,0,0
20260831,28,USD,1,1,0,4.38,4.38,3.95,0,0,0
20260831,29,BRL,1,1,0,149.52,28.97,27.83,0,0,0
20260831,32,EUR,1,1,0,30.3,32.85,31.6,0,0,0
20260831,45,USD,1,1,0,81.29,81.29,78.63,0,0,0
20260831,51,NGN,1,1,0,16440.06,10.77,10.16,0,0,0
20260901,42,GBP,1,1,0,83.41,102.49,99.22,0,0,0
20260901,45,USD,1,1,0,61.3,61.3,59.22,0,0,0
20260901,53,NGN,1,0,1,0.0,0.0,0.0,0,0,0
20260902,16,EUR,1,1,0,26.85,29.17,28.02,0,0,0
20260902,20,NGN,1,1,0,73627.95,48.6,46.89,0,0,0
20260902,22,NGN,1,1,0,23398.96,15.44,14.69,0,0,0
20260902,44,EUR,1,1,0,103.08,111.98,108.43,0,0,0
20260903,1,USD,1,1,0,136.28,136.28,132.03,0,0,0
20260903,8,EUR,1,1,0,118.04,128.22,124.2,0,0,0
20260903,11,JPY,1,1,0,9288.0,61.77,59.68,0,0,0
20260903,15,GBP,1,1,0,42.36,52.09,50.28,0,0,0
20260903,16,EUR,1,1,0,26.85,29.17,28.02,0,0,0
20260904,2,NGN,1,0,1,0.0,0.0,0.0,0,0,0
20260904,19,NGN,1,1,0,57228.29,37.83,36.43,0,0,0
20260904,46,JPY,1,1,0,5521.0,36.89,35.52,0,0,0
20260904,52,CAD,1,1,0,217.91,184.93,179.27,0,0,0
20260905,5,GBP,1,0,1,0.0,0.0,0.0,0,0,0
20260905,32,EUR,1,1,0,30.3,32.81,31.56,0,0,0
20260905,34,EUR,1,1,0,65.83,71.29,68.92,0,0,0
20260905,49,EUR,2,2,0,118.16,127.96,123.65,0,0,0
20260906,7,EUR,5,4,1,270.95,293.17,283.47,0,0,2
20260906,34,EUR,1,1,0,136.01,147.16,142.59,0,0,0
20260906,42,GBP,1,0,1,0.0,0.0,0.0,0,0,0
20260907,18,CAD,1,1,0,239.24,202.71,196.53,0,0,0
20260908,6,GBP,1,1,0,67.86,82.86,80.16,0,0,0
20260908,9,EUR,1,1,0,44.67,48.26,46.56,0,0,0
20260908,16,EUR,1,1,0,140.87,152.19,147.48,0,0,0
20260908,20,NGN,1,1,0,50940.45,33.81,32.53,0,0,0
20260908,38,USD,1,1,0,23.2,23.2,22.23,0,0,0
20260909,39,GBP,1,1,0,91.76,112.05,108.5,0,0,0
20260910,11,JPY,1,1,0,11845.0,78.51,75.93,0,0,0
20260910,35,NGN,1,1,0,34578.87,22.94,21.97,0,0,0
20260911,20,NGN,1,1,0,66013.46,43.8,42.23,0,0,0
20260911,31,EUR,1,1,0,199.09,216.34,209.77,0,0,1
20260911,32,EUR,1,1,0,30.3,32.93,31.68,0,0,0
20260911,41,EUR,2,2,0,152.44,165.66,160.26,0,0,0
20260911,51,NGN,1,1,0,54302.66,36.03,34.69,0,0,0
20260912,15,GBP,1,1,0,131.66,160.31,155.36,0,0,0
20260914,9,EUR,4,4,0,488.12,531.52,514.91,0,0,0
20260914,24,EUR,1,1,0,75.98,82.74,80.04,0,0,0
